Date,Issuer,Symbol, Managers,OfferP,OpeningP,FirstDayClose,ScoopStars,txtfile
12/11/2013,Valero Energy Partners LP ,VLP,J.P. Morgan/ Barclays,$23.00 ,$28.25 ,$28.00 ,3,0001193125-13-469934.txt
12/12/2013,CatchMark Timber Trust  ,CTT,Raymond James,$13.50 ,$13.50 ,$13.50 ,1,0001193125-13-471709.txt
12/12/2013,ARAMARK Holdings ,ARMK,"Goldman, Sach/ J.P. Morgan / Credit Suisse/ Morgan Stanley",$20.00 ,$20.25 ,$22.70 ,1,0001193125-13-471927.txt
12/13/2013,Nimble Storage  ,NMBL,Goldman Sachs/ Morgan Stanley,$21.00 ,$31.18 ,$33.93 ,3,0001193125-13-472980.txt
12/12/2013,Hilton Worldwide Holdings   ,HLT,"Deutsche Bank Securities/ Goldman, Sachs/ BofA Merrill Lynch/ Morgan Stanley",$20.00 ,$21.30 ,$21.50 ,3,0001193125-13-473211.txt
12/13/2013,Fidelity & Guaranty Life ,FGL,Credit Suisse/ J.P. Morgan/ Jefferies/ Macquarie Capital/ RBC Capital Markets,$17.00 ,$18.92 ,$18.86 ,1,0001193125-13-473278.txt
12/13/2013,Cheniere Energy Partners LP Holdings ,CQH,Goldman Sachs/ Morgan Stanley/ Credit Suisse/ RBC Capital Markets,$20.00 ,$19.65 ,$19.22 ,1,0001193125-13-474432.txt
1/10/2014,GlycoMimetics ,GLYC,Jefferies/ Barclays,$8.00 ,$10.40 ,$9.01 ,2,0001193125-14-007921.txt
2/14/2013,Orchid Island Capital  ,ORC,Ladenburg Thalmann/ Oppenheimer,$15.00 ,$14.60 ,$14.80 ,1,0001193125-14-014755.txt
1/23/2014,Santander Consumer USA Holdings  ,SC,Citigroup/ J.P. Morgan/BofA Merrill Lynch/ Deutsche Bank Securities/ Santander/ Barclays/ Goldman Sachs/ Morgan Stanley/ RBC Capital Markets/ BMO Capital Markets/ Credit Suisse/ UBS Investment Bank/ Wells Fargo Securities,$24.00 ,$25.75 ,$25.28 ,2,0001193125-14-019910.txt
1/24/2014,Rice Energy ,RICE,Barclays/ Citigroup/ Goldman Sachs/ Wells Fargo Securities/ BMO Capital Markets/ RBC Capital Markets,$21.00 ,$21.90 ,$21.90 ,2,0001193125-14-022358.txt
1/30/2014,Celladon ,CLDN,Barclays,$8.00 ,$9.90 ,$8.18 ,2,0001193125-14-027264.txt
1/30/2014,Dicerna Pharmaceuticals ,DRNA,Jefferies/ Leerink Swann/ Stifel,$15.00 ,$30.00 ,$46.00 ,3,0001193125-14-028530.txt
1/31/2014,Ultragenyx Pharmaceutical ,RARE,J.P. Morgan/ Morgan Stanley,$21.00 ,$45.80 ,$42.25 ,1,0001193125-14-029425.txt
1/31/2014,Malibu Boats ,MBUU,Raymond James/ Wells Fargo Securities,$14.00 ,$17.30 ,$17.75 ,1,0001193125-14-031218.txt
1/31/2014,Cara Therapeutics ,CARA,Stifel/ Piper Jaffray,$11.00 ,$11.62 ,$12.91 ,2,0001193125-14-031425.txt
1/31/2014,New Home Company (The) ,NWHM,Citigroup/ J.P. Morgan/ Credit Suisse,$11.00 ,$11.50 ,$12.20 ,1,0001193125-14-033183.txt
2/5/2014,Continental Building Products ,CBPX,Citigroup/ Credit Suisse/ Barclays/ Deutsche Bank Securities/ RBC Capital Markets,$14.00 ,$14.66 ,$15.19 ,1,0001193125-14-037283.txt
2/5/2014,Biocept  ,BIOC,Aegis Capital,$10.00 ,$10.00 ,$9.40 ,1,0001193125-14-037503.txt
2/6/2014,Revance Therapeutics ,RVNC,Cowen and Company/ Piper Jaffray,$16.00 ,$21.00 ,$26.85 ,2,0001193125-14-037802.txt
2/6/2014,Ladder Capital ,LADR,Deutsche Bank Securities/ Citigroup/ Wells Fargo Securities/ BofA Merrill Lynch/ J.P. Morgan,$17.00 ,$16.50 ,$16.99 ,1,0001193125-14-040065.txt
2/7/2014,Argos Therapeutics  ,ARGS,Piper Jaffray/ Stifel/ JMP Securities,$8.00 ,$9.00 ,$8.00 ,2,0001193125-14-040941.txt
2/12/2014,Flexion Therapeutics ,FLXN,BMO Capital Markets/ Wells Fargo Securities,$13.00 ,$16.00 ,$14.71 ,1,0001193125-14-048088.txt
2/13/2014,Installed Building Products ,IBP,Deutsche Bank Securities/ UBS Investment Bank,$11.00 ,$12.30 ,$12.80 ,1,0001193125-14-051426.txt
2/13/2014,Concert Pharmaceuticals  ,CNCE,UBS Investment Bank/ Wells Fargo Securities,$14.00 ,$15.75 ,$14.18 ,2,0001193125-14-051487.txt
2/28/2014,Varonis Systems ,VRNS,Morgan Stanley/ Barclays Capital/ Jefferies,$22.00 ,$39.00 ,$44.00 ,3,0001193125-14-078788.txt
3/7/2014,Recro Pharma  ,REPH,Aegis Capital Corp,$8.00 ,$8.53 ,$8.30 ,1,0001193125-14-088257.txt
3/13/2014,Castlight Health   ,CSLT,Goldman Sachs/ Morgan Stanley,$16.00 ,$37.50 ,$39.80 ,3,0001193125-14-099888.txt
3/21/2014,A10 Networks ,ATEN,Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan Securities/ RBC Capital Markets,$15.00 ,$13.75 ,$16.21 ,3,0001193125-14-109104.txt
3/20/2014,Akebia Therapeutics ,AKBA,Morgan Stanley/ Credit Suisse/ UBS Investment Bank,$17.00 ,$22.90 ,$26.69 ,3,0001193125-14-110516.txt
3/27/2014,TriNet Group   ,TNET,J.P. Morgan/ Morgan Stanley/ Deutsche Bank Securities,$16.00 ,$18.50 ,$19.10 ,3,0001193125-14-118600.txt
3/27/2014,Applied Genetic Technologies ,AGTC,BMO Capital Markets/ Wedbush PacGrow Life Sciences,$12.00 ,$12.75 ,$14.76 ,2,0001193125-14-118834.txt
4/2/2014,Rubicon Project (The) ,RUBI,"Morgan Stanley/ Goldman Sachs/ RBC Capital Markets, LLC",$15.00 ,$17.50 ,$20.09 ,1,0001193125-14-128315.txt
4/3/2014,Tarena International,TEDU,Goldman Sachs (Asia)/ Credit Suisse,$9.00 ,$9.86 ,$9.06 ,2,0001193125-14-128742.txt
4/4/2014,Five9 ,FIVN,J.P. Morgan/ Barclays/ BofA Merrill Lynch,$7.00 ,$7.95 ,$7.64 ,1,0001193125-14-130565.txt
4/4/2014,Grubhub   ,GRUB,Citigroup/ Morgan Stanley,$26.00 ,$40.00 ,$34.00 ,2,0001193125-14-133730.txt
4/9/2014,iKang Healthcare Group ,KANG,BofA Merrill Lynch/ UBS Investment Bank,$14.00 ,$16.50 ,$15.20 ,3,0001193125-14-136816.txt
4/10/2014,Ally Financial ,ALLY,"Citigroup/ Goldman, Sachs/ Morgan Stanley/ Barclays/ Deutsche Bank Securities",$25.00 ,$24.25 ,$23.98 ,1,0001193125-14-140209.txt
4/11/2014,"Enable Midstream Partners, LP ",ENBL,Morgan Stanley/ Barclays/ Goldman Sachs,$20.00 ,$21.50 ,$22.20 ,2,0001193125-14-140631.txt
4/15/2014,Paycom Software ,PAYC,Barclays/ J.P. Morgan,$15.00 ,$17.90 ,$15.35 ,1,0001193125-14-144373.txt
4/17/2014,Sportsmans Warehouse Holdings  ,SPWH,Credit Suisse/ Goldman Sachs,$9.50 ,$9.50 ,$9.75 ,1,0001193125-14-147052.txt
4/17/2014,Sabre  ,SABR,Morgan Stanley/ Goldman Sachs/ BofA Merrill Lynch/ Deutsche Bank Securities,$16.00 ,$16.79 ,$16.50 ,1,0001193125-14-147819.txt
5/2/2014,SCYNEXIS ,SCYX,RBC Capital Markets/ Canaccord Genuity,$10.00 ,$9.65 ,$9.00 ,1,0001193125-14-180387.txt
5/2/2014,Aldeyra Therapeutics ,ALDX,Aegis Capital Corp,$8.00 ,$7.50 ,$7.20 ,1,0001193125-14-180397.txt
5/8/2014,Cheetah Mobile  ,CMCM,Morgan Stanley/ J.P. Morgan/ Credit Suisse,$14.00 ,$15.25 ,$14.10 ,2,0001193125-14-189820.txt
9/27/2013,Pattern Energy Group ,PEGI,BMO Capital Markets/ RBC Capital Markets/ Morgan Stanley,$22.00 ,$24.10 ,$23.27 ,2,0001193125-14-190929.txt
5/9/2014,PBF Logistics LP ,PBFX,Barclays/ UBS Investment Bank,$23.00 ,$28.00 ,$27.68 ,3,0001193125-14-192107.txt
5/9/2014,Tuniu ,TOUR,Morgan Stanley/ Credit Suisse/ China Renaissance,$9.00 ,$9.00 ,$10.07 ,2,0001193125-14-192573.txt
10/9/2013,LDR Holding ,LDRH,"Piper Jaffray/ William Blair/ Bryan, Garnier",$15.00 ,$18.50 ,$19.35 ,3,0001193125-14-201459.txt
5/15/2014,Zendesk ,ZEN,Goldman Sachs/ Morgan Stanley/ Credit Suisse,$9.00 ,$11.40 ,$13.43 ,1,0001193125-14-201860.txt
5/16/2014,Jumei International Holding  ,JMEI,Goldman Sachs (Asia)/ Credit Suisse/ J.P. Morgan,$22.00 ,$27.74 ,$24.18 ,3,0001193125-14-202662.txt
5/23/2014,Heritage Insurance Holdings   ,HRTG,Citigroup,$11.00 ,$11.55 ,$11.50 ,1,0001193125-14-213017.txt
5/23/2014,Parsley Energy ,PE,Credit Suisse/ Goldman Sachs/ J.P. Morgan/ Wells Fargo Securities,$18.50 ,$22.30 ,$22.20 ,3,0001193125-14-213092.txt
11/21/2005,Brookdale Senior Living ,BKD,Goldman Sachs/Lehman Brothers,$18.00 ,$23.10 ,$25.43 ,2,0001193125-14-217183.txt
6/6/2014,Arista Networks ,ANET,Morgan Stanley/ Citigroup,$43.00 ,$55.25 ,$55.00 ,3,0001193125-14-227698.txt
6/12/2014,Mobile Iron  ,MOBL,Morgan Stanley/ Goldman Sachs/ Deutsche Bank Securitie/ Barclays,$9.00 ,$10.00 ,$11.02 ,3,0001193125-14-233936.txt
6/12/2014,Zhaopin Ltd ,ZPIN,Credit Suisse/ UBS Investment Bank,$13.50 ,$14.51 ,$14.65 ,3,0001193125-14-234413.txt
6/12/2014,Trinseo S.A.  ,TSE,Goldman Sachs/ Deutsche Bank Securities/ Citigroup/ Morgan Stanley/ Barclays/ BofA Merrill Lynch/ HSBC/ Jefferies/ Mizuho Securities/ Scotiabank/ SMBC Nikko/ Wells Fargo Securities,$19.00 ,$20.43 ,$20.25 ,2,0001193125-14-234453.txt
6/13/2014,Aspen Aerogels ,ASPN,Barclays/ J.P. Morgan/ Citigroup,$11.00 ,$11.00 ,$10.75 ,1,0001193125-14-236586.txt
6/18/2014,Century Communities ,CCS,FBR/ J.P. Morgan/ Deutsche Bank Securities,$23.00 ,$23.00 ,$21.25 ,2,0001193125-14-240621.txt
6/19/2014,Ardelyx  ,ARDX,Citigroup/ Leerink Partners,$14.00 ,$14.50 ,$14.11 ,2,0001193125-14-241681.txt
6/19/2014,ZAFGEN ,ZFGN,Leerink Partners/ Cowen and Company,$16.00 ,$20.00 ,$19.75 ,2,0001193125-14-242054.txt
6/20/2014,Kite Pharma  ,KITE,Jefferies/ Credit Suisse/ Cowen and Company,$17.00 ,$25.45 ,$29.00 ,3,0001193125-14-244062.txt
9/25/2006,Mindray Medical International ,MR,Goldman Sachs (Asia)/UBS Investment Bank,$13.50 ,$16.00 ,$17.72 ,3,0001193125-14-245258.txt
6/26/2014,GoPro   ,GPRO,J.P. Morgan/ Citigroup/ Barclays,$24.00 ,$28.65 ,$31.34 ,3,0001193125-14-250045.txt
6/25/2014,Materialise NV ,MTLS,Piper Jaffray/ Credit Suisse,$12.00 ,$12.00 ,$12.00 ,3,0001193125-14-251411.txt
9/20/2004,Nephros ,NEP,The Shemano Group/National Securities,$6.00 ,$6.00 ,$5.85 ,1,0001193125-14-253742.txt
6/27/2014,"NextEra Energy Partners, LP  ",NEP,BofA Merrill Lynch/ Goldman Sachs/ Morgan Stanley,$25.00 ,$32.55 ,$32.00 ,3,0001193125-14-253742.txt
7/1/2014,Investar Holding  ,ISTR,Sandler O’Neill + Partners/ Sterne Agee,$14.00 ,$14.23 ,$14.20 ,1,0001193125-14-257704.txt
7/17/2014,CareDx  ,CDNA,Piper Jaffray/ Leerink Partners/ Raymond James/ Mizuho Securities,$10.00 ,$9.50 ,$9.05 ,1,0001193125-14-272185.txt
7/18/2014,Sage Therapeutics ,SAGE,J.P. Morgan/ Goldman Sachs,$18.00 ,$27.00 ,$30.10 ,3,0001193125-14-272355.txt
7/18/2014,Trupanion ,TRUP,RBC Capital Markets/ Barclays/ Stifel,$10.00 ,$11.25 ,$11.40 ,1,0001193125-14-272842.txt
7/18/2014,TerraForm Power ,TERP,Goldman Sachs/Barclays/ Citigroup/J.P. Morgan/ Macquarie Capital,$25.00 ,$33.35 ,$33.09 ,3,0001193125-14-273144.txt
7/24/2014,Intersect ENT ,XENT,J.P. Morgan/ Piper Jaffray,$11.00 ,$13.20 ,$12.92 ,1,0001193125-14-279050.txt
7/25/2014,Ocular Therapeutix  ,OCUL,Morgan Stanley/ Cowen and Company/ RBC Capital Markets,$13.00 ,$13.00 ,$13.50 ,1,0001193125-14-280620.txt
7/25/2014,Orion Engineered Carbons S.a r.l. ,OEC,Morgan Stanley/ Goldman Sachs,$18.00 ,$17.80 ,$17.75 ,1,0001193125-14-280647.txt
7/25/2014,Advanced Drainage Systems  (WMS),WMS,Barclays/ Deutsche Bank Securities,$16.00 ,$16.05 ,$16.15 ,1,0001193125-14-282161.txt
7/25/2014,El Pollo Loco Holdings  ,LOCO,Jefferies/ Morgan Stanley/ Baird,$15.00 ,$19.00 ,$24.03 ,3,0001193125-14-282217.txt
7/29/2014,Spark Energy ,SPKE,Baird/ Stifel,$18.00 ,$18.00 ,$17.87 ,1,0001193125-14-285246.txt
10/1/2014,Vascular Biogenics   ,VBLT,Deutsche Bank Securities/ Wells Fargo Securities,$6.00 ,$6.02 ,$5.85 ,1,0001193125-14-290243.txt
8/1/2014,VTTI Energy Partners LP  ,VTTI,Citigroup/ J.P. Morgan,$21.00 ,$21.00 ,$22.10 ,3,0001193125-14-291438.txt
7/31/2014,HealthEquity  ,HQY,J.P. Morgan/ Wells Fargo Securities,$14.00 ,$20.00 ,$17.60 ,3,0001193125-14-291706.txt
8/6/2014,Auris Medical Holding AG  ,EARS,Jefferies/ Leerink Partners,$6.00 ,$6.10 ,$6.00 ,1,0001193125-14-299802.txt
8/7/2014,Hoegh LNG Partners LP,HMLP,Citigroup/ BofA Merrill Lynch/ Morgan Stanley,$20.00 ,$21.99 ,$22.25 ,2,0001193125-14-302189.txt
8/8/2014,Ryerson Holding ,RYI,BofA Merrill Lynch/ J.P. Morgan,$11.00 ,$10.35 ,$10.30 ,2,0001193125-14-303162.txt
8/8/2014,Independence Contract Drilling  ,ICD,Morgan Stanley/ Barclays/ Tudor Pickering Holt,$11.00 ,$11.00 ,$11.06 ,1,0001193125-14-303452.txt
9/12/2014,Affimed Therapeutics B.V. ,AFMD,Jefferies/ Leerink Partners/ BMO Capital Markets,$7.00 ,$6.83 ,$5.70 ,2,0001193125-14-342721.txt
9/17/2014,Civitas Solutions  ,CIVI,Barclays/ Jefferies/ BofA Merrill Lynch/ UBS Investment Bank,$17.00 ,$17.00 ,$16.61 ,1,0001193125-14-344332.txt
9/18/2014,ProQR Therapeutics B.V.  ,PRQR,Leerink Partners/ Deutsche Bank Securities,$13.00 ,$19.90 ,$14.73 ,2,0001193125-14-346683.txt
9/19/2014,Alibaba Group Holding  ,BABA,Credit Suisse/ Deutsche Bank Securities/ Goldman Sachs/ J.P. Morgan/ Morgan Stanley/ Citi,$68.00 ,$92.70 ,$93.89 ,4,0001193125-14-347620.txt
9/24/2014,CyberArk Software ,CYBR,J.P. Morgan/ Deutsche Bank Securities/ Barclays,$16.00 ,$25.00 ,$29.93 ,3,0001193125-14-350723.txt
9/24/2014,Citizens Financial Group   ,CFG,Morgan Stanley/ Goldman Sachs,$21.50 ,$21.50 ,$23.08 ,1,0001193125-14-352022.txt
8/15/2019,CrossFirst Bankshares ,CFG,"Keefe, Bruyette & Woods (A Stifel Company)/ RAYMOND JAMES/ Stephens/ Sandler O’Neill + Partners, L.P.",$14.50 ,$14.50 ,$14.60 ,1,0001193125-14-352022.txt
10/1/2014,Vivint Solar  ,VSLR,Goldman Sachs/ BofA Merrill Lynch/ Credit Suisse,$16.00 ,$17.38 ,$16.01 ,3,0001193125-14-359612.txt
10/2/2014,Calithera Biosciences  ,CALA,Citigroup/ Leerink Partners/ Wells Fargo Securities/ JMP Securities,$10.00 ,$10.22 ,$9.41 ,1,0001193125-14-362221.txt
10/2/2014,Atento S.A.   ,ATTO,Morgan Stanley/ Credit Suisse/ Itaú BBA,$15.00 ,$13.75 ,$12.96 ,1,0001193125-14-363530.txt
10/3/2014,FMSA,FMSA,Morgan Stanley/ Wells Fargo Securities/ Barclays,$16.00 ,$16.55 ,$16.01 ,1,0001193125-14-364586.txt
10/9/2014,HubSpot ,HUBS,Morgan Stanley/ J.P. Morgan/ UBS Securitie,$25.00 ,$32.95 ,$30.10 ,3,0001193125-14-367174.txt
10/9/2014,USD Partners LP  ,USDP,Citigroup/ Barclays/ Credit Suisse/ BofA Merrill Lynch,$17.00 ,$15.80 ,$16.00 ,1,0001193125-14-369015.txt
11/18/2004,PortalPlayer ,PLAY,Citigroup/Credit Suisse First Boston,$17.00 ,$25.60 ,$25.80 ,3,0001193125-14-369557.txt
10/4/2012,Dave & Buster’s Entertainment ,PLAY,BofA Merrill Lynch/ Citigroup/ Barclays/ Deutsche Bank Securities,$16.00 ,$15.25 ,$15.20 ,1,0001193125-14-369557.txt
10/10/2014,Dave & Buster's Entertainment  ,PLAY,Jefferies/ Piper Jaffray,$16.00 ,$17.00 ,$17.28 ,2,0001193125-14-369557.txt
10/16/2014,Atara Biotherapeutics ,ATRA,Goldman Sachs/ Citigroup,$11.00 ,$9.89 ,$10.65 ,1,0001193125-14-373354.txt
10/17/2014,Zayo Group Holdings ,ZAYO,Morgan Stanley/ Barclays/ Goldman Sachs,$19.00 ,$21.50 ,$22.00 ,1,0001193125-14-375124.txt
10/29/2014,"Shell Midstream Partners, L.P.  ",SHLX,Barclays/ Citigroup/ Morgan Stanley/ UBS Investment Bank,$23.00 ,$32.06 ,$33.55 ,3,0001193125-14-387075.txt
11/5/2014,Xenon Pharmaceuticals  ,XENE,Jefferies/ Wells Fargo Securities,$9.00 ,$10.02 ,$10.50 ,1,0001193125-14-397198.txt
11/6/2014,Coherus BioSciences ,CHRS,J.P. Morgan/ Credit Suisse,$13.50 ,$12.51 ,$12.61 ,2,0001193125-14-401319.txt
11/6/2014,Upland Software ,UPLD,William Blair/ Raymond James,$12.00 ,$11.00 ,$9.75 ,1,0001193125-14-401545.txt
11/7/2014,Triumph Bancorp  ,TBK,Sandler ONeill & Partners/ Evercore Group/ Wells Fargo,$12.00 ,$12.18 ,$12.75 ,1,0001193125-14-402043.txt
11/7/2014,Freshpet ,FRPT,Goldman Sachs/ Credit Suisse,$15.00 ,$19.75 ,$19.11 ,3,0001193125-14-405818.txt
11/14/2014,FibroGen ,FGEN,Goldman Sachs/ Citigroup/ Leerink Partners,$18.00 ,$23.00 ,$22.00 ,3,0001193125-14-413231.txt
11/18/2014,Paramount Group  ,PGRE,BofA Merrill Lynch/ Morgan Stanley/ Wells Fargo Securities,$17.50 ,$18.25 ,$18.18 ,2,0001193125-14-419105.txt
11/20/2014,Habit Restaurants ,HABT,Piper Jaffray/ Baird/ Wells Fargo Securities/ Raymond James,$18.00 ,$30.00 ,$39.54 ,3,0001193125-14-421603.txt
12/11/2014,Momo ,MOMO,Morgan Stanley/ Credit Suisse/ J.P. Morgan/ China Renaissance,$13.50 ,$14.25 ,$17.02 ,1,0001193125-14-439867.txt
12/11/2014,LendingClub  ,LC,Morgan Stanley/ Goldman Sachs/ Credit Suisse/ Citigroup,$15.00 ,$24.98 ,$23.43 ,3,0001193125-14-440140.txt
12/12/2014,Connecture   ,CNXR,Morgan Stanley/ J. P. Morgan Securities,$8.00 ,$9.25 ,$8.80 ,2,0001193125-14-441414.txt
12/12/2014,New Relic   ,NEWR,Morgan Stanley/ J.P. Morgan,$23.00 ,$30.16 ,$33.99 ,3,0001193125-14-441418.txt
12/17/2014,On Deck Capital  ,ONDK,Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan/ Deutsche Bank Securities/ Jefferies,$20.00 ,$26.50 ,$27.98 ,3,0001193125-14-444459.txt
12/17/2014,Rice Midstream Partners LP ,RMP,Barclays,$16.50 ,$15.79 ,$16.30 ,1,0001193125-14-445829.txt
12/18/2014,Bellicum Pharmaceuticals  ,BLCM,Jefferies/ Citigroup/ Piper Jaffray,$19.00 ,$24.41 ,$23.88 ,3,0001193125-14-446724.txt
12/19/2014,Juno Therapeutics  ,JUNO,Morgan Stanley/ J.P. Morgan/ Goldman Sachs,$24.00 ,$39.00 ,$35.00 ,4,0001193125-14-447554.txt
1/16/2015,County Bancorp  ,ICBK,Baird/ Sterne Agee,$15.75 ,$16.35 ,$17.00 ,1,0001193125-15-013206.txt
1/27/2015,Zosano Pharma (ZSAN),ZSAN,Ladenburg Thalmann/ Roth Capital Partners,$11.00 ,$12.16 ,$11.10 ,1,0001193125-15-021882.txt
1/28/2015,Ascendis Pharma A/S  ,ASND,BofA Merrill Lynch/ Leerink Partners,$18.00 ,$21.50 ,$18.83 ,2,0001193125-15-023765.txt
1/29/2015,Presbia PLC ,LENS,Jefferies,$10.00 ,$9.25 ,$8.15 ,1,0001193125-15-025776.txt
1/29/2015,Entellus Medical ,ENTL,BofA Merrill Lynch/ Piper Jaffray,$17.00 ,$19.26 ,$22.00 ,2,0001193125-15-026213.txt
2/6/2015,Easterly Government Properties  (DEA),DEA,Citigroup/ Raymond James/ RBC Capital Markets,$15.00 ,$16.25 ,$15.50 ,1,0001193125-15-038912.txt
7/31/2014,Catalent ,CTLT,Morgan Stanley/ J.P. Morgan,$20.50 ,$20.00 ,$19.99 ,2,0001193125-15-076969.txt
3/12/2015,Summit Materials   ,SUM,Citigroup/ Goldman Sachs/ BofA Merrill Lynch/ Barclays/ Deutsche Bank Securities/ RBC Capital Markets,$18.00 ,$20.16 ,$20.97 ,2,0001193125-15-090563.txt
3/27/2015,Jernigan Capital ,JCAP,Raymond James/ Baird/ Wunderlich Securities,$20.00 ,$20.05 ,$20.31 ,1,0001193125-15-112062.txt
4/1/2015,GoDaddy ,GDDY,Morgan Stanley/ J.P. Morgan/ Citigroup/ Barclays/ Deutsche Bank Securities/ RBC Capital Markets,$20.00 ,$26.15 ,$26.15 ,3,0001193125-15-116327.txt
4/15/2015,Cidara Therapeutics  ,CDTX,Jefferies/ Leerink Partners,$16.00 ,$16.11 ,$16.00 ,2,0001193125-15-131330.txt
4/15/2015,Aduro Biotech  ,ADRO,BofA Merrill Lynch/ Leerink Partners,$17.00 ,$32.00 ,$42.00 ,3,0001193125-15-131360.txt
4/16/2015,Etsy ,ETSY,Goldman Sachs,$16.00 ,$31.00 ,$30.00 ,3,0001193125-15-132943.txt
4/16/2015,KemPharm   ,KMPH,Cowen and Company/ RBC Capital Markets,$11.00 ,$11.75 ,$11.20 ,1,0001193125-15-133279.txt
4/16/2015,Party City Holdco ,PRTY,Goldman Sachs/ BofA Merrill Lynch,$17.00 ,$20.50 ,$20.70 ,3,0001193125-15-133611.txt
4/29/2015,"Enviva Partners, LP  ",EVA,Barclays/ Goldman Sachs/ RBC Capital Markets/ Citigroup,$20.00 ,$20.00 ,$21.50 ,3,0001193125-15-155449.txt
4/29/2015,Viking Therapeutics ,VKTX,Laidlaw & Company (UK) Ltd.,$8.00 ,$8.61 ,$8.96 ,1,0001193125-15-156831.txt
5/6/2015,HTG Molecular Diagnostics ,HTGM,Leerink Partners,$14.00 ,$14.00 ,$13.77 ,2,0001193125-15-174820.txt
5/7/2015,aTYR PHARMA ,LIFE,J.P. Morgan/ Citigroup,$14.00 ,$13.25 ,$14.95 ,1,0001193125-15-177238.txt
5/8/2015,Bojangles ,BOJA,BofA Merrill Lynch/ Wells Fargo Securities/ Jefferies,$19.00 ,$26.55 ,$23.75 ,3,0001193125-15-181594.txt
5/15/2015,Fortress Transportation and Infrastructure Investors ,FTAI,Citigroup/ BofA Merrill Lynch/ Barclays/ Deutsche Bank Securities/ UBS Investment Bank,$17.00 ,$16.00 ,$16.55 ,1,0001193125-15-191922.txt
10/25/2004,Shopping.com ,SHOP,Goldman Sachs/Credit Suisse First Boston,$18.00 ,$22.95 ,$28.80 ,3,0001193125-15-195802.txt
5/21/2015,Shopify ,SHOP,Morgan Stanley/ Credit Suisse/ RBC Capital Markets,$17.00 ,$28.00 ,$25.68 ,3,0001193125-15-195802.txt
2/21/2015,Baozun ,BZUN,Morgan Stanley/ Credit Suisse/ BofA Merrill Lynch,$10.00 ,$10.25 ,$10.44 ,1,0001193125-15-196698.txt
6/11/2015,People's Utah Bancorp ,PUB,D.A. Davidson & Co.,$14.40 ,$15.76 ,$16.70 ,1,0001193125-15-220673.txt
6/12/2015,Wingstop  ,WING,Morgan Stanley/ Jefferies/ Baird,$19.00 ,$30.50 ,$30.59 ,3,0001193125-15-221543.txt
6/15/2015,Invuity ,IVTY,Piper Jaffray/ Leerink Partners/ Stifel,$12.00 ,$12.75 ,$14.92 ,1,0001193125-15-223922.txt
6/18/2015,Fitbit  ,FIT,Morgan Stanley/ Deutsche Bank Securities/ BofAMerrill Lynch,$20.00 ,$30.40 ,$29.68 ,4,0001193125-15-227173.txt
6/18/2015,Univar ,UNVR,Deutsche Bank Securities/ Goldman Sachs/ BofA Merrill Lynch,$22.00 ,$24.10 ,$24.05 ,2,0001193125-15-228931.txt
6/19/2015,Fogo de Chão ,FOGO,Jefferies/ J.P. Morgan,$20.00 ,$25.24 ,$25.75 ,4,0001193125-15-229042.txt
6/19/2015,8point3 Energy Partners LP  ,CAFD,Goldman Sachs/ Citigroup/ Deutsche Bank Securities/ J.P. Morgan/ Credit Agricole CIB,$21.00 ,$20.80 ,$20.49 ,2,0001193125-15-229075.txt
6/25/2015,TransUnion  ,TRU,Goldman Sachs/ J.P. Morgan/ BofA Merrill Lynch/ Deutsche Bank Securities/ RBC Capital Markets/ Wells Fargo Securities/ Credit Suisse,$22.50 ,$24.62 ,$24.50 ,2,0001193125-15-234587.txt
6/26/2015,AppFolio ,APPF,Morgan Stanley/ Credit Suisse,$12.00 ,$12.15 ,$14.08 ,2,0001193125-15-235916.txt
6/26/2015,Alarm.com Holdings  ,ALRM,Goldman Sachs/ Credit Suisse/ BofA Merrill Lynch,$14.00 ,$16.05 ,$16.88 ,3,0001193125-15-235924.txt
6/26/2015,Xactly  ,XTLY,J.P. Morgan/ Deutsche Bank Securities/ UBS Investment Bank,$8.00 ,$8.00 ,$8.70 ,1,0001193125-15-235926.txt
6/26/2015,Seres Therapeutics  ,MCRB,Goldman Sachs/ BofA Merrill Lynch,$18.00 ,$31.36 ,$51.40 ,3,0001193125-15-236625.txt
6/25/2015,Lantheus Holdings ,LNTH,Credit Suisse/ Jefferies/ RBC Capital Markets/ Wells Fargo Securities,$14.00 ,$16.22 ,$11.56 ,1,0001193125-15-237057.txt
7/16/2015,Chiasma ,CHMA,Barclays/ Cowen and Company,$16.00 ,$20.99 ,$20.00 ,3,0001193125-15-254643.txt
7/16/2015,Ollie's Bargain Outlet Holdings ,OLLI,J.P. Morgan/ Jefferies/ BofA Merrill Lynch,$16.00 ,$21.27 ,$21.15 ,1,0001193125-15-255039.txt
7/17/2015,Rapid7 ,RPD,Morgan Stanley/ Barclays,$16.00 ,$26.75 ,$25.28 ,4,0001193125-15-255115.txt
7/17/2015,Ooma ,OOMA,Credit Suisse/ BofA Merrill Lynch,$13.00 ,$12.10 ,$10.95 ,1,0001193125-15-255716.txt
7/28/2015,NantKwest ,NK,BofA Merrill Lynch/ Citigroup/ Jefferies/ Piper Jaffray,$25.00 ,$37.00 ,$34.64 ,3,0001193125-15-268519.txt
